ix,iy,iz,gamma_dose_Sv_per_h,neutron_dose_Sv_per_h,total_dose_Sv_per_h,gamma_flux_cm2_s_per_primary,neutron_flux_cm2_s_per_primary
107,119,71,0,97.0931,97.0931,0,6.11795e-08
108,119,71,0,13.1175,13.1175,0,8.26498e-09
91,120,71,0.139499,0,0.139499,1.08643e-08,0
112,120,71,0.163854,0.539856,0.703709,3.90991e-08,1.3526e-08
113,120,71,0.103309,0.668952,0.772261,1.45218e-08,1.71219e-08
114,120,71,0.103384,0,0.103384,2.01213e-08,0
89,121,71,0,13.575,13.575,0,2.1333e-08
104,121,71,0,37.5217,37.5217,0,6.40419e-08
110,121,71,0,1.23794,1.23794,0,2.42661e-08
111,121,71,0.158723,0.719627,0.87835,3.80866e-09,1.84736e-08
112,121,71,0,0.402512,0.402512,0,9.91899e-09
115,121,71,0.0777417,0,0.0777417,2.13429e-08,0
89,122,71,0,7.54684,7.54684,0,1.20734e-08
90,122,71,0,2.43502,2.43502,0,8.10887e-09
91,122,71,0,121.682,121.682,0,2.63786e-07
112,122,71,0,1.82503,1.82503,0,4.66597e-08
113,122,71,0.580077,0.666877,1.24695,5.19854e-08,1.71952e-08
90,123,71,0,3.15611,3.15611,0,2.1514e-08
91,123,71,0.00879738,148.727,148.735,2.11099e-10,3.66574e-07
107,123,71,0,9.4592,9.4592,0,9.51488e-09
108,123,71,0,5.60432,5.60432,0,5.53306e-09
110,123,71,0,55.6233,55.6233,0,5.11491e-08
111,123,71,0,1.74448,1.74448,0,3.71882e-08
112,123,71,0,0.759295,0.759295,0,1.97904e-08
90,124,71,0,1.09856,1.09856,0,2.58309e-08
91,124,71,0.0517973,0,0.0517973,1.47772e-09,0
104,124,71,0,230.063,230.063,0,1.90966e-07
108,124,71,0,22.5982,22.5982,0,2.29183e-08
110,124,71,0,19.2819,19.2819,0,1.81125e-08
111,124,71,0,0.578349,0.578349,0,1.59832e-08
112,124,71,0,1.35509,1.35509,0,3.40103e-08
113,124,71,0.237345,0,0.237345,2.91219e-08,0
87,125,71,0,0.224545,0.224545,0,6.3478e-09
88,125,71,0.000969214,0,0.000969214,2.32569e-11,0
89,125,71,0.465644,42.0334,42.4991,1.77248e-08,6.38102e-08
90,125,71,0,9.59261,9.59261,0,2.76743e-08
91,125,71,0,0.38284,0.38284,0,8.1463e-09
107,125,71,0,34.9703,34.9703,0,2.60604e-08
108,125,71,0,39.3273,39.3273,0,2.45874e-08
109,125,71,0,41.3575,41.3575,0,5.28668e-08
110,125,71,0,15.4027,15.4027,0,1.38605e-08
111,125,71,0,0.112091,0.112091,0,2.99502e-09
112,125,71,0,0.236956,0.236956,0,5.81372e-09
115,125,71,0.0476762,0,0.0476762,8.10924e-09,0
116,125,71,0.09745,0,0.09745,1.15239e-08,0
88,126,71,0,1.0378,1.0378,0,3.11244e-08
89,126,71,0,1.04052,1.04052,0,3.8097e-08
90,126,71,0,68.5725,68.5725,0,4.42712e-08
91,126,71,0,0.497723,0.497723,0,1.0388e-08
104,126,71,6.55163,0,6.55163,2.76205e-07,0
108,126,71,0,23.8913,23.8913,0,2.59201e-08
109,126,71,0,7.80055,7.80055,0,4.76404e-08
110,126,71,0,47.5485,47.5485,0,4.3438e-08
111,126,71,0,2.38227,2.38227,0,5.6457e-08
112,126,71,0,3.07967,3.07967,0,7.42963e-08
116,126,71,0.117621,0,0.117621,2.30451e-08,0
87,127,71,0,0.770733,0.770733,0,2.12394e-08
88,127,71,0,0.485778,0.485778,0,1.22272e-08
91,127,71,0,0.907256,0.907256,0,6.11339e-09
109,127,71,0,2.0031,2.0031,0,1.27311e-08
110,127,71,0,24.0593,24.0593,0,1.09804e-07
111,127,71,0,0.602478,0.602478,0,1.85222e-08
112,127,71,0,3.11753,3.11753,0,7.55359e-08
87,128,71,0,2.60025,2.60025,0,7.83672e-08
88,128,71,0,3.33648,3.33648,0,1.01572e-07
89,128,71,0,0.0935416,0.0935416,0,3.00457e-09
104,128,71,0,5.41474,5.41474,0,6.97749e-08
110,128,71,0,9.72945,9.72945,0,4.5562e-08
111,128,71,0,1.51419,1.51419,0,3.50433e-08
113,128,71,0,0.282691,0.282691,0,6.63391e-09
87,129,71,0,1.50395,1.50395,0,3.98155e-08
88,129,71,0,0.255286,0.255286,0,6.54501e-09
90,129,71,0,39.7058,39.7058,0,2.66531e-08
91,129,71,0,398.016,398.016,0,2.59291e-07
107,129,71,0,14.5048,14.5048,0,1.02879e-08
109,129,71,0,0.979574,0.979574,0,1.07489e-08
110,129,71,0,5.08896,5.08896,0,1.33921e-08
111,129,71,0,0.0959781,0.0959781,0,2.18729e-09
91,130,71,0,16.8889,16.8889,0,1.09744e-08
104,130,71,0,132.696,132.696,0,9.15254e-08
107,130,71,0,0.180566,0.180566,0,4.84834e-09
108,130,71,0,11.4706,11.4706,0,2.54331e-08
107,131,71,0,4.31781,4.31781,0,6.66716e-08
108,131,71,0,1.30138,1.30138,0,3.93292e-08
109,131,71,0,0.529032,0.529032,0,1.59569e-08
110,131,71,0,0.263636,0.263636,0,6.57278e-09
88,132,71,0,0.447216,0.447216,0,1.14107e-08
89,132,71,0,0.17533,0.17533,0,4.54376e-09
92,132,71,0,2.60841,2.60841,0,1.18375e-08
94,132,71,0,142.958,142.958,0,2.44001e-07
101,132,71,0.0565521,0.0028696,0.0594217,1.357e-09,5.99336e-11
102,132,71,0.0184762,11.8146,11.8331,4.68879e-09,3.1496e-07
103,132,71,0.0206902,0,0.0206902,1.76719e-09,0
109,132,71,0,0.239778,0.239778,0,6.00173e-09
110,132,71,0,0.282706,0.282706,0,7.05984e-09
88,133,71,0,0.978512,0.978512,0,2.54587e-08
90,133,71,0,0.639427,0.639427,0,1.37077e-08
91,133,71,0,0.685657,0.685657,0,1.43206e-08
92,133,71,0,4.59856,4.59856,0,2.24422e-08
93,133,71,0,3.25414,3.25414,0,1.5447e-08
94,133,71,0,2.81669,2.81669,0,4.80752e-09
106,133,71,0,0.683661,0.683661,0,1.33319e-08
88,134,71,0,2.12703,2.12703,0,3.28448e-08
90,134,71,0,0.430728,0.430728,0,9.25837e-09
97,134,71,0,35.9417,35.9417,0,3.2884e-08
99,134,71,0,10.2815,10.2815,0,1.07864e-08
87,135,71,0,0.286334,0.286334,0,8.76861e-09
88,135,71,0,0.950303,0.950303,0,2.32166e-08
92,135,71,0,3.9532,3.9532,0,3.17139e-08
98,135,71,0,10.524,10.524,0,1.0032e-08
105,135,71,0,0.203276,0.203276,0,6.19201e-09
106,135,71,0,0.700522,0.700522,0,2.19402e-08
87,136,71,0,0.350059,0.350059,0,1.11077e-08
88,136,71,0,0.0271831,0.0271831,0,8.24185e-10
98,136,71,0,2.22286,2.22286,0,1.71506e-08
105,136,71,0,0.0276278,0.0276278,0,8.24035e-10
106,136,71,0,0.765144,0.765144,0,2.23595e-08
97,137,71,0,1.33407,1.33407,0,2.13573e-08
98,137,71,0,0.832394,0.832394,0,9.12857e-09
110,137,71,0,0.556547,0.556547,0,1.40304e-08
93,139,71,0.0316432,0,0.0316432,4.87528e-09,0
92,140,71,0.0218262,0,0.0218262,5.23734e-10,0
93,140,71,0.0665646,0,0.0665646,1.11938e-08,0
95,141,71,0.0706133,0,0.0706133,2.52652e-08,0
96,141,71,0.0194151,0,0.0194151,6.77176e-09,0
105,112,72,0,5.40823,5.40823,0,6.28546e-08
87,113,72,0,0.366084,0.366084,0,6.97685e-09
88,113,72,0,0.723986,0.723986,0,8.81242e-09
89,113,72,0,7.23831,7.23831,0,1.3055e-08
106,113,72,0,0.166869,0.166869,0,3.25949e-09
87,114,72,0,0.221944,0.221944,0,7.19164e-09
88,114,72,0,18.853,18.853,0,1.29345e-07
89,114,72,0,12.8364,12.8364,0,5.10495e-08
100,114,72,0,58.7816,58.7816,0,3.95924e-08
104,114,72,0,46.1035,46.1035,0,2.91974e-08
105,114,72,0,37.6785,37.6785,0,6.73786e-08
106,114,72,0,4.07328,4.07328,0,7.95494e-08
108,114,72,0,49.6315,49.6315,0,4.14223e-08
87,115,72,0,0.297621,0.297621,0,9.74872e-09
88,115,72,0,1.21713,1.21713,0,3.77764e-08
89,115,72,0,3.05205,3.05205,0,9.17947e-08
90,115,72,0,3.90599,3.90599,0,1.16902e-07
102,115,72,0,37.8303,37.8303,0,2.3605e-08
103,115,72,0,15.9725,15.9725,0,3.15475e-08
104,115,72,0,6.06561,6.06561,0,2.01244e-08
108,115,72,0,8.5963,8.5963,0,7.04798e-09
89,116,72,0,0.0741684,0.0741684,0,2.20053e-09
90,116,72,0,0.538105,0.538105,0,1.60724e-08
96,116,72,0.0376293,0,0.0376293,3.59143e-09,0
99,116,72,0.961314,60.5405,61.5018,3.28019e-07,2.687e-07
100,116,72,0,19.3441,19.3441,0,1.2107e-08
101,116,72,0,17.1169,17.1169,0,2.29132e-08
103,116,72,0,58.0762,58.0762,0,3.64856e-08
104,116,72,0,225.693,225.693,0,4.15775e-07
88,117,72,0,7.5281,7.5281,0,1.33428e-08
89,117,72,0,1.32213,1.32213,0,3.8799e-08
108,117,72,0,0.554856,0.554856,0,1.47727e-08
109,117,72,0.323538,1.23658,1.56012,1.45486e-08,3.56324e-08
88,118,72,0,5.34776,5.34776,0,9.062e-09
90,118,72,0,1.61687,1.61687,0,4.69822e-08
91,118,72,0,0.302748,0.302748,0,8.64077e-09
107,118,72,0.0375012,0,0.0375012,2.00131e-09,0
109,118,72,0,0.659407,0.659407,0,2.18699e-08
110,118,72,0,0.350212,0.350212,0,1.1307e-08
91,119,72,0,0.265514,0.265514,0,7.66295e-09
107,119,72,0,11.3741,11.3741,0,7.14904e-09
108,119,72,0,26.3978,26.3978,0,1.66239e-08
110,119,72,0,0.250731,0.250731,0,7.64709e-09
91,120,72,0,279.418,279.418,0,2.71682e-07
104,120,72,0,116.285,116.285,0,1.00253e-07
107,120,72,0,8.79197,8.79197,0,5.52563e-09
110,120,72,0.00300402,0,0.00300402,1.15029e-10,0
112,120,72,0.034586,0,0.034586,1.08459e-08,0
113,120,72,0.432714,0,0.432714,2.10991e-08,0
89,121,72,0,2.4164,2.4164,0,3.71661e-09
90,121,72,0,3.52543,3.52543,0,4.12162e-09
91,121,72,0,4.22501,4.22501,0,4.88515e-09
104,121,72,0,78.7761,78.7761,0,4.95096e-08
111,121,72,0.0783648,0,0.0783648,2.80757e-08,0
112,121,72,0.00923653,0,0.00923653,3.24035e-09,0
89,122,72,0,11.3534,11.3534,0,1.74691e-08
90,122,72,0,7.37975,7.37975,0,1.23988e-08
91,122,72,0,195.218,195.218,0,2.33082e-07
104,122,72,2.61823,180.043,182.661,1.1101e-07,1.12416e-07
112,122,72,0.123318,1.22503,1.34835,3.42069e-08,2.55841e-08
113,122,72,0.0862775,0,0.0862775,1.61092e-08,0
91,123,72,0.0671053,0.465626,0.532731,6.7144e-09,1.57268e-09
104,123,72,0,186.851,186.851,0,1.17168e-07
112,123,72,0,0.0825747,0.0825747,0,1.78808e-09
114,123,72,0.18739,0,0.18739,6.28447e-08,0
115,123,72,0.174116,0,0.174116,2.25209e-08,0
90,124,72,0,4.87988,4.87988,0,1.62786e-08
91,124,72,0.400235,0.0280119,0.428247,1.18532e-08,9.43026e-10
104,124,72,0,71.9586,71.9586,0,4.51364e-08
107,124,72,0,5.01627,5.01627,0,3.141e-09
109,124,72,0,21.963,21.963,0,2.24838e-08
110,124,72,0,8.31683,8.31683,0,8.83956e-09
111,124,72,0,11.1798,11.1798,0,4.66094e-08
112,124,72,0.187295,1.63682,1.82411,5.16705e-09,3.92678e-08
113,124,72,0,0.152217,0.152217,0,3.73159e-09
90,125,72,0.807728,10.3461,11.1539,2.15405e-08,4.07278e-08
91,125,72,0.535938,0.612424,1.14836,1.48757e-08,1.62774e-08
107,125,72,0,28.8264,28.8264,0,1.98885e-08
111,125,72,0,5.38909,5.38909,0,5.44309e-08
112,125,72,0,1.00952,1.00952,0,2.77492e-08
89,126,72,0,0.411877,0.411877,0,1.1872e-08
90,126,72,0,36.8913,36.8913,0,6.53842e-08
91,126,72,0.000326919,1.54525,1.54558,7.84463e-12,1.61913e-08
107,126,72,0,17.304,17.304,0,1.22905e-08
108,126,72,0,34.508,34.508,0,5.20773e-08
109,126,72,0,4.48932,4.48932,0,2.86872e-08
110,126,72,0,9.05631,9.05631,0,3.2509e-08
111,126,72,0,2.69471,2.69471,0,6.14301e-08
112,126,72,0,1.90943,1.90943,0,5.02513e-08
113,126,72,0,0.0352336,0.0352336,0,7.9236e-10
116,126,72,0.0111947,0,0.0111947,4.0717e-09,0
91,127,72,0,22.1527,22.1527,0,1.43766e-07
104,127,72,0,2.93359,2.93359,0,6.34292e-08
108,127,72,0.206155,1.5069,1.71305,4.94682e-09,1.05481e-09
109,127,72,0,0.706865,0.706865,0,5.43228e-09
110,127,72,0,5.80031,5.80031,0,9.94229e-08
111,127,72,0,5.06985,5.06985,0,1.21299e-07
112,127,72,0,3.48493,3.48493,0,8.50001e-08
113,127,72,0,2.44894,2.44894,0,5.55157e-08
104,128,72,0,27.519,27.519,0,1.28804e-07
110,128,72,0,5.91078,5.91078,0,7.992e-08
111,128,72,0,1.46007,1.46007,0,2.85123e-08
112,128,72,0,0.361212,0.361212,0,1.11072e-08
107,129,72,0,68.3946,68.3946,0,4.85127e-08
109,129,72,0,0.0736596,0.0736596,0,2.94585e-09
108,130,72,0.0610588,1.07605,1.13711,1.46515e-09,3.59151e-08
109,130,72,0.0417376,14.2094,14.2511,1.94474e-09,2.61125e-08
110,130,72,0,2.18144,2.18144,0,5.56668e-08
111,130,72,0,1.25592,1.25592,0,3.31552e-08
116,130,72,0.142556,0,0.142556,3.45567e-08,0
91,131,72,0.452446,0,0.452446,7.05795e-09,0
107,131,72,0,3.80013,3.80013,0,6.92726e-09
108,131,72,0,0.318629,0.318629,0,9.68513e-09
109,131,72,0,0.554976,0.554976,0,1.61052e-08
110,131,72,0,0.0786124,0.0786124,0,1.59643e-09
90,132,72,0,12.2478,12.2478,0,1.62652e-08
91,132,72,0,4.35146,4.35146,0,5.69874e-09
100,132,72,5.84549,0,5.84549,2.19528e-07,0
101,132,72,0,0.133733,0.133733,0,5.34834e-09
102,132,72,0,0.187106,0.187106,0,5.09573e-09
103,132,72,0.404073,0.770115,1.17419,1.02056e-08,2.0782e-08
104,132,72,0,11.017,11.017,0,8.01033e-09
86,133,72,0,0.289727,0.289727,0,7.78989e-09
87,133,72,0,1.28067,1.28067,0,4.23093e-08
88,133,72,0,0.362882,0.362882,0,1.12462e-08
89,133,72,0,6.12844,6.12844,0,8.50933e-09
90,133,72,0,38.5743,38.5743,0,8.67117e-08
100,133,72,0.0554361,0,0.0554361,1.55381e-09,0
105,133,72,0,11.0157,11.0157,0,8.00937e-09
106,133,72,0,1.38116,1.38116,0,2.69247e-08
107,133,72,0,1.09634,1.09634,0,2.13869e-08
86,134,72,0,0.842005,0.842005,0,2.7841e-08
87,134,72,0,1.63669,1.63669,0,4.72977e-08
88,134,72,0,2.335,2.335,0,6.56668e-08
89,134,72,0,13.0599,13.0599,0,4.63734e-08
90,134,72,0,21.198,21.198,0,4.88117e-08
106,134,72,0,0.4353,0.4353,0,8.49372e-09
85,135,72,0,1.09494,1.09494,0,2.76822e-08
86,135,72,0,0.881446,0.881446,0,2.16475e-08
88,135,72,0,5.57897,5.57897,0,3.21068e-08
89,135,72,0,1.61348,1.61348,0,4.74042e-09
90,135,72,0,8.86538,8.86538,0,1.81695e-08
106,135,72,0,0.305797,0.305797,0,9.49363e-09
107,135,72,0,0.971496,0.971496,0,1.89679e-08
108,135,72,0,0.583694,0.583694,0,1.14836e-08
86,136,72,0,1.0284,1.0284,0,2.94038e-08
87,136,72,0,3.21076,3.21076,0,8.70079e-08
88,136,72,0,2.86678,2.86678,0,7.79317e-08
89,136,72,0,1.8091,1.8091,0,4.3965e-08
90,136,72,0,5.0448,5.0448,0,3.72109e-08
108,136,72,0,0.764402,0.764402,0,1.71884e-08
110,136,72,0,0.44686,0.44686,0,1.25333e-08
86,137,72,0,0.866691,0.866691,0,2.10612e-08
87,137,72,0,0.17443,0.17443,0,4.55295e-09
88,137,72,0,1.03226,1.03226,0,2.52577e-08
109,137,72,0,0.15416,0.15416,0,5.82658e-09
110,137,72,0,0.728328,0.728328,0,1.85542e-08
110,138,72,0.225199,0.0825129,0.307712,2.24628e-08,2.6803e-09
110,139,72,0.122154,0,0.122154,2.5125e-08,0
105,112,73,0,0.359795,0.359795,0,7.39595e-09
108,112,73,0,2.69791,2.69791,0,6.60061e-08
109,112,73,0,1.04437,1.04437,0,2.3229e-08
88,113,73,0,0.632422,0.632422,0,1.20548e-08
108,113,73,0,2.67799,2.67799,0,5.24366e-08
109,113,73,0,0.427958,0.427958,0,8.48395e-09
100,114,73,0,30.2986,30.2986,0,2.03004e-08
105,114,73,0,27.6095,27.6095,0,1.74867e-08
106,114,73,0,1.00361,1.00361,0,1.95747e-08
89,115,73,0,0.462216,0.462216,0,1.37323e-08
90,115,73,0,0.122347,0.122347,0,3.67073e-09
99,115,73,0,7.49255,7.49255,0,4.68925e-09
100,115,73,0,34.3799,34.3799,0,2.19125e-08
104,115,73,0,0.464761,0.464761,0,7.15567e-10
108,115,73,0,77.0279,77.0279,0,6.52649e-08
89,116,73,0,4.41304,4.41304,0,1.39522e-08
90,116,73,0,19.3206,19.3206,0,7.19432e-08
94,116,73,0.138804,0,0.138804,9.26199e-09,0
95,116,73,0,86.9171,86.9171,0,2.58325e-07
96,116,73,0.0290086,0,0.0290086,3.27926e-09,0
101,116,73,0.219923,0,0.219923,5.86217e-08,0
102,116,73,0,39.6629,39.6629,0,5.31006e-08
104,116,73,0,5.78492,5.78492,0,8.9057e-09
111,116,73,0,0.182176,0.182176,0,4.34589e-09
88,117,73,0,8.87769,8.87769,0,1.60984e-08
89,117,73,0,11.4942,11.4942,0,2.17447e-08
90,117,73,0,3.31319,3.31319,0,6.30735e-09
104,117,73,0.166972,0,0.166972,4.5798e-08,0
110,117,73,0,0.190207,0.190207,0,5.89079e-09
112,117,73,0,0.564095,0.564095,0,1.56353e-08
90,118,73,0,0.238999,0.238999,0,7.00058e-09
91,118,73,0,10.7394,10.7394,0,3.04359e-07
110,118,73,0,4.09943,4.09943,0,1.0243e-07
111,118,73,0,0.891633,0.891633,0,1.80913e-08
91,119,73,0,80.4186,80.4186,0,6.09038e-08
107,120,73,0.0275091,0,0.0275091,7.86748e-10,0
90,121,73,0,10.54,10.54,0,1.57817e-08
91,121,73,0,9.24696,9.24696,0,1.34222e-08
89,122,73,0,6.47476,6.47476,0,9.84544e-09
104,122,73,0,70.8082,70.8082,0,1.06269e-07
111,122,73,0,0.296765,0.296765,0,7.72972e-09
89,123,73,0,2.99774,2.99774,0,3.52e-09
109,123,73,0,0.368314,0.368314,0,9.82613e-09
110,123,73,0,0.339732,0.339732,0,9.31092e-09
112,123,73,0,0.151962,0.151962,0,3.30871e-09
90,124,73,0,13.615,13.615,0,1.61845e-08
91,124,73,0,124.343,124.343,0,1.52851e-07
104,124,73,0,22.7425,22.7425,0,1.14995e-07
109,124,73,0,0.105442,0.105442,0,3.02476e-09
110,124,73,0,0.174037,0.174037,0,4.66884e-09
111,124,73,0,4.54692,4.54692,0,1.7093e-08
112,124,73,0.860863,0.739149,1.60001,6.15309e-08,1.82182e-08
113,124,73,0,0.0464953,0.0464953,0,1.42371e-09
90,125,73,0,15.1562,15.1562,0,9.60702e-09
91,125,73,0,25.4988,25.4988,0,1.62034e-08
104,125,73,0,16.896,16.896,0,2.33965e-07
109,125,73,0,1.36867,1.36867,0,2.82283e-08
110,125,73,0,32.4654,32.4654,0,5.47423e-08
111,125,73,0,9.37528,9.37528,0,1.41591e-07
112,125,73,0,2.68064,2.68064,0,6.14446e-08
113,125,73,0,2.61241,2.61241,0,6.63569e-08
114,125,73,0,1.83629,1.83629,0,4.45848e-08
107,126,73,0.38016,0.440655,0.820815,1.85522e-08,9.33167e-09
108,126,73,0.00704649,2.37533,2.38237,5.81949e-10,4.90775e-08
109,126,73,0,1.94604,1.94604,0,4.0433e-08
110,126,73,0,24.0977,24.0977,0,1.96309e-08
111,126,73,0,3.9252,3.9252,0,9.07776e-08
112,126,73,0,2.53988,2.53988,0,6.75546e-08
113,126,73,0,1.19615,1.19615,0,3.01708e-08
114,126,73,0,0.33922,0.33922,0,7.71385e-09
116,126,73,0.0707415,0,0.0707415,2.3502e-08,0
104,127,73,3.63646,9.91572,13.5522,1.00801e-07,3.18075e-07
109,127,73,0,33.8635,33.8635,0,2.93653e-08
110,127,73,0,18.7142,18.7142,0,4.81276e-08
111,127,73,0,1.18517,1.18517,0,3.01915e-08
112,127,73,0,3.09443,3.09443,0,7.6285e-08
113,127,73,0,0.620771,0.620771,0,1.39248e-08
115,127,73,0.112727,0,0.112727,2.95314e-08,0
104,128,73,0.655259,0,0.655259,1.09029e-07,0
110,128,73,0,0.829858,0.829858,0,2.28756e-08
111,128,73,0.049714,1.06641,1.11612,3.23408e-09,2.77435e-08
112,128,73,0,3.57941,3.57941,0,8.46256e-08
91,129,73,0,18.4264,18.4264,0,1.15273e-08
104,129,73,0.200291,0,0.200291,6.65766e-08,0
111,129,73,0.039237,0,0.039237,4.29518e-09,0
104,130,73,0,115.07,115.07,0,1.73766e-07
110,130,73,0,0.823432,0.823432,0,1.63614e-08
111,130,73,0,2.51637,2.51637,0,5.1999e-08
112,130,73,0.0253213,0.543474,0.568795,8.93291e-09,1.74369e-08
115,130,73,0.0532254,0,0.0532254,1.76989e-08,0
90,131,73,0.0330169,0,0.0330169,7.9304e-10,0
104,131,73,0,2.49198,2.49198,0,6.48738e-08
108,131,73,0,1.29545,1.29545,0,3.41036e-08
109,131,73,0,2.49983,2.49983,0,6.1812e-08
110,131,73,0,1.19969,1.19969,0,3.52876e-08
111,131,73,0,1.73054,1.73054,0,3.56852e-08
112,131,73,0.143878,0.974453,1.11833,5.11279e-08,2.67669e-08
91,132,73,0,17.7601,17.7601,0,2.24701e-08
93,132,73,0.469332,65.5724,66.0418,2.49712e-08,2.19381e-07
94,132,73,0,10.9102,10.9102,0,1.82224e-08
100,132,73,0.316953,0,0.316953,1.38724e-08,0
101,132,73,0.0905159,0,0.0905159,6.19023e-09,0
104,132,73,0,341.338,341.338,0,2.48183e-07
105,132,73,0,30.8285,30.8285,0,5.61973e-08
106,132,73,0,48.1994,48.1994,0,3.41902e-08
109,132,73,0,0.78284,0.78284,0,4.80849e-09
112,132,73,0,1.07777,1.07777,0,2.73926e-08
113,132,73,0,0.831291,0.831291,0,2.08018e-08
87,133,73,0,2.32646,2.32646,0,6.02901e-08
88,133,73,0,0.762077,0.762077,0,1.94292e-08
92,133,73,0,4.0312,4.0312,0,1.59363e-08
93,133,73,0,0.229165,0.229165,0,7.72634e-09
105,133,73,0,19.3336,19.3336,0,1.40391e-08
106,133,73,0,0.586144,0.586144,0,1.14311e-08
86,134,73,0,3.46016,3.46016,0,9.44316e-08
87,134,73,0,4.61619,4.61619,0,1.1481e-07
88,134,73,0,1.03216,1.03216,0,2.89479e-08
85,135,73,0,0.176734,0.176734,0,3.55586e-09
86,135,73,0,1.50813,1.50813,0,3.61718e-08
87,135,73,0,1.37699,1.37699,0,3.52718e-08
88,135,73,0,4.75196,4.75196,0,1.17895e-07
89,135,73,0,7.60578,7.60578,0,4.18746e-08
107,135,73,0,0.77587,0.77587,0,1.5161e-08
108,135,73,0,0.427875,0.427875,0,8.5136e-09
86,136,73,0,1.52924,1.52924,0,3.21297e-08
87,136,73,0,0.451864,0.451864,0,9.10225e-09
88,136,73,0,2.02247,2.02247,0,4.50776e-08
89,136,73,0,1.21692,1.21692,0,3.30771e-08
108,136,73,0,2.10255,2.10255,0,5.27811e-08
86,137,73,0,0.720035,0.720035,0,1.7644e-08
87,137,73,0,0.0829809,0.0829809,0,2.13613e-09
88,137,73,0,0.646988,0.646988,0,1.57115e-08
108,137,73,0,0.506725,0.506725,0,1.44857e-08
109,137,73,0,1.06308,1.06308,0,2.86397e-08
110,137,73,0,0.318124,0.318124,0,1.02305e-08
113,138,73,0.775762,0,0.775762,3.11621e-08,0
112,139,73,0.106859,0,0.106859,2.76031e-08,0
113,139,73,0.0320922,0,0.0320922,1.18174e-08,0
111,140,73,0.0545162,0,0.0545162,1.23983e-08,0
105,112,74,0,1.06168,1.06168,0,3.57798e-08
106,112,74,0,0.550002,0.550002,0,1.77927e-08
107,112,74,0,0.840987,0.840987,0,2.5933e-08
108,112,74,0,0.81932,0.81932,0,2.05519e-08
105,113,74,0,0.0635353,0.0635353,0,2.13591e-09
108,113,74,0,0.575388,0.575388,0,1.23144e-08
99,114,74,0,61.3279,61.3279,0,3.83335e-08
101,114,74,0,41.0504,41.0504,0,2.5644e-08
89,115,74,0,5.68106,5.68106,0,1.39103e-08
99,115,74,0,21.3092,21.3092,0,1.33306e-08
100,115,74,0,21.6964,21.6964,0,1.44359e-08
103,115,74,0,7.42792,7.42792,0,1.14063e-08
104,115,74,0,7.81117,7.81117,0,1.20221e-08
89,116,74,0,15.1641,15.1641,0,3.58006e-08
90,116,74,0,21.9886,21.9886,0,4.82902e-08
100,116,74,0,12.9704,12.9704,0,8.61845e-09
111,116,74,0,0.877201,0.877201,0,2.38841e-08
112,116,74,0,0.207048,0.207048,0,6.80726e-09
89,117,74,0,0.594669,0.594669,0,1.24181e-09
